: magkasalungat-words
langit masipag  lupa  tamad
malalim marami  mababaw  iilan
loob tulak  labas  hila 
abante hinog  atras   hilaw
hulihin panalo  pakawalan  talo
ilalim tanong  ibabaw  sagot
bukas itim  sarado  puti
matagal mayaman  maigsi  mahirap
natural mataas  artipisyal  mababa
maliwanag pagsilang  madilim  pagkamatay
matagal suwerte  maigsi  malas
malaki malambot  maliit  matigas
bata mayaman  matanda   mahirap
marami masikip  iilan  maluwag
ito maingay  iyan  tahimik
harap itim  likod  puti
akyat panalo  baba   talo
hinog ito  hilaw  iyan
akyat malinaw  baba   malabo clear
mainit malakas  malamig  mahina
araw ayusin  gabi   sirain 
magtiwala simple  mag-alinlangan  komplikado
ikabit kanan  ihiwalay  kaliwa
buo malapot  kulang  malabnaw
bukas tandaan  sarado  kalimutan
mahirap mahiyain  madali  agresibo
maaraw mahiyain  maulan  agresibo
malinis tunay  marumi  peke
lahat mag-ipon  wala  gumastos
ihagis ligtas  saluhin  mapanganib
posible tandaan  imposible  kalimutan
malapit matalim  malayo  mapurol
akyat manalo  baba abante atras   matalo
mag-ipon mayaman  gumastos  mahirap
abante tunay  atras   peke
ligtas loob  mapanganib  labas
makinis palagi  magaspang  bihira
araw mahal  gabi   mura expensive
ibigay magtiwala  tanggapin  mag-alinlangan
masikip palagi  maluwag  bihira
malapit tanong  malayo  sagot
ibigay malalim  tanggapin  mababaw
mabangis malaki  maamo  maliit
mapagbigay tulog  makasarili  gising 
mabangis tandaan  maamo  kalimutan
akyat masikip  baba abante atras   maluwag
ihagis simple  saluhin  komplikado
malapot pagsilang  malabnaw  pagkamatay
kongkreto malinaw  basal  malabo clear
maayos tunay  magulo  peke
malambot mataba  matigas  payat
maayos mayaman  magulo  mahirap
mabangis mataba  maamo  payat
bakante kanan  okupado  kaliwa
itigil mataas  ituloy   mababa
magalang matagal  bastos  maigsi
babae kanan  lalaki   kaliwa
mataba suwerte  payat  malas
ito kongkreto  iyan  basal
maayos malakas  magulo  mahina
dumating tandaan  umalis  kalimutan
bukas mataba  sarado  payat
bukas mabangis  sarado  maamo
bata sariwa  matanda   bulok
kaibigan maganda  kaaway  pangit
maaraw tunay  maulan  peke
harap mahiyain  likod  agresibo
mag-ipon mahirap  gumastos  madali
araw malawak  gabi   makitid
mabuti malawak  masama  makitid
mahal puno  mura expensive  walang
ayusin posible  sirain   imposible
ayusin masikip  sirain   maluwag
akyat ngiti  baba   simangot
bukas langit  sarado  lupa
hinog tunay  hilaw  peke
malalim malinis  mababaw  marumi
loob maaraw  labas  maulan
buhay magalang  patay  bastos
malawak umpisa  makitid  wakas
kanan simple  kaliwa  komplikado
magalang malapot  bastos  malabnaw
ibigay sobra  tanggapin  kulang
bago magtagumpay  luma   mabig
kongkreto sariwa  basal  bulok
masipag matagal  tamad  maigsi
magkapareho puno  magkaiba  walang
ilalim kongkreto  ibabaw  basal
lahat tandaan  wala  kalimutan
malambot matagal  matigas  maigsi
dito mainit  diyan  malamig
maaraw pagsilang  maulan  pagkamatay
maganda marami  pangit  iilan
palagi simple  bihira  komplikado
abante umpisa  atras   wakas
natural takot  artipisyal  matapang
matagal mayaman  maigsi  mahirap
baguhan ibigay  beterano  tanggapin
mahiyain malawak  agresibo  makitid
bago sariwa  luma   bulok
mabangis maingay  maamo  tahimik
maganda mahirap  pangit  madali
ayusin mabilis  sirain   mabagal
itago maayos  ipakita  magulo
bukas malambot  sarado  matigas
ligtas tulak  mapanganib  hila 
araw bakante  gabi   okupado
maingay tulog  tahimik  gising 
baguhan maganda  beterano  pangit
kanan tandaan  kaliwa  kalimutan
magtiwala tanong  mag-alinlangan  sagot
malalim malinaw  mababaw  malabo clear
akyat malapit  baba   malayo
langit tanong  lupa  sagot
lahat maaraw  wala  maulan
puno tunay  walang  peke
matangkad nakaraan  pandak  hinaharap 
gutom tanong  busog  sagot
mag-ipon sobra  gumastos  kulang
maingay masikip  tahimik  maluwag
maliwanag umpisa  madilim  wakas
hulihin magkapareho  pakawalan  magkaiba
kaibigan simple  kaaway  komplikado
mabuti una  masama  huli
mahirap umpisa  madali  wakas
mahaba marami  maikli  iilan
maganda sariwa  pangit  bulok
malapit takot  malayo  matapang
maaraw masaya  maulan  malungkot
langit palagi  lupa  bihira
makapal masikip  manipis  maluwag
ito ligtas  iyan  mapanganib
maganda maingay  pangit  tahimik
mahaba makapal  maikli  manipis
basa hinog  tuyo   hilaw
mag-ipon malinaw  gumastos  malabo clear
bukas pagsilang  sarado  pagkamatay
maingay matangkad  tahimik  pandak
maaga mapagbigay  huli  makasarili
mabangis malawak  maamo  makitid
dumating maliwanag  umalis  madilim
ilalim mataba  ibabaw  payat
bukas hinog  sarado  hilaw
kanan malaki  kaliwa  maliit
mainit malapot  malamig  malabnaw
natural magkapareho  artipisyal  magkaiba
ligtas mabigat  mapanganib  magaan
buo matagal  kulang  maigsi
manalo tandaan  matalo  kalimutan
umpisa mataas  wakas  mababa
mag-ipon malaki  gumastos  maliit
masipag tama  tamad  mali
kongkreto makapal  basal  manipis
hinog tunay  hilaw  peke
ibigay mabangis  tanggapin  maamo
ligtas una  mapanganib  huli
malinaw tanong  malabo clear  sagot
mabigat tunay  magaan  peke
mabilis nakaraan  mabagal  hinaharap 
mabilis simple  mabagal  komplikado
lahat masaya  wala  malungkot
mainit matangkad  malamig  pandak
maaga mahirap  huli  madali
magtiwala makapal  mag-alinlangan  manipis
malambot masipag  matigas  tamad
buo takot  kulang  matapang
dumating malalim  umalis  mababaw
malakas matangkad  mahina  pandak
langit maayos  lupa  magulo
bakante magalang  okupado  bastos
mag-ipon posible  gumastos  imposible
ikabit mabuti  ihiwalay  masama
babae malambot  lalaki   matigas
langit suwerte  lupa  malas
abante malakas  atras   mahina
magtagumpay pagsilang  mabig  pagkamatay
makapal tanong  manipis  sagot
buhay mag-ipon  patay  gumastos
malawak takot  makitid  matapang
matalim suwerte  mapurol  malas
magtiwala marami  mag-alinlangan  iilan
takot tulak  matapang  hila 
manalo pagsilang  matalo  pagkamatay
ibigay maayos  tanggapin  magulo
mabangis masipag  maamo  tamad
malapit nakaraan  malayo  hinaharap 
ilalim malapit  ibabaw  malayo
loob mabangis  labas  maamo
natural tulak  artipisyal  hila 
dumating itigil  umalis  ituloy 
mapagbigay magkapareho  makasarili  magkaiba
baguhan maaga  beterano  huli
makinis tanong  magaspang  sagot
abante kanan  atras   kaliwa
itigil tandaan  ituloy   kalimutan
babae maingay  lalaki   tahimik
maliwanag masikip  madilim  maluwag
malapot puno  malabnaw  walang
dumating magtagumpay  umalis  mabig
hinog itim  hilaw  puti
buo sobra  kulang  kulang
harap maganda  likod  pangit
baguhan basa  beterano  tuyo 
manalo suwerte  matalo  malas
malalim suwerte  mababaw  malas
ikabit mabilis  ihiwalay  mabagal
maaraw matagal  maulan  maigsi
loob malinaw  labas  malabo clear
itago panalo  ipakita  talo
hinog makapal  hilaw  manipis
hawakan malakas  bitawan  mahina
maaraw masipag  maulan  tamad
maayos nakaraan  magulo  hinaharap 
bago malapot  luma   malabnaw
ligtas matalim  mapanganib  mapurol
buhay magtiwala  patay  mag-alinlangan
babae maaga  lalaki   huli
malalim mapagbigay  mababaw  makasarili
magalang masikip  bastos  maluwag
magtiwala tulog  mag-alinlangan  gising 
malawak pagsilang  makitid  pagkamatay
maayos malapit  magulo  malayo
kaibigan mataba  kaaway  payat
dumating nakaraan  umalis  hinaharap 
akyat gutom  baba   busog
mabilis malawak  mabagal  makitid
mayaman tulog  mahirap  gising 
mabangis natural  maamo  artipisyal
langit mabangis  lupa  maamo
maingay sobra  tahimik  kulang
mabangis tunay  maamo  peke
mabilis magalang  mabagal  bastos
matangkad sariwa  pandak  bulok
kaibigan tulog  kaaway  gising 
hawakan ligtas  bitawan  mapanganib
magtiwala suwerte  mag-alinlangan  malas
ligtas suwerte  mapanganib  malas
malinis tulog  marumi  gising 
ihagis tunay  saluhin  peke
buo magtiwala  kulang  mag-alinlangan
mabuti mataas  masama  mababa
hinog una  hilaw  huli
langit mag-ipon  lupa  gumastos
malalim matagal  mababaw  maigsi
maayos mahal  magulo  mura expensive
makapal ngiti  manipis  simangot
kanan ngiti  kaliwa  simangot
mahaba puno  maikli  walang
kanan mataas  kaliwa  mababa
ilalim matagal  ibabaw  maigsi
maaga mataba  huli  payat
malapit sariwa  malayo  bulok
kongkreto maingay  basal  tahimik
sariwa sobra  bulok  kulang
magalang malinaw  bastos  malabo clear
magalang panalo  bastos  talo
ilalim magtiwala  ibabaw  mag-alinlangan
maganda malalim  pangit  mababaw
ayusin ikabit  sirain   ihiwalay
panalo simple  talo  komplikado
masipag matagal  tamad  maigsi
akyat ibigay  baba abante atras   tanggapin
itigil mahirap  ituloy   madali
gutom mapagbigay  busog  makasarili
abante una  atras   huli
basa maliwanag  tuyo   madilim
hawakan masaya  bitawan  malungkot
puno tulog  walang  gising 
magtiwala tanong  mag-alinlangan  sagot
maayos makinis  magulo  magaspang
bago maayos  luma   magulo
baguhan malalim  beterano  mababaw
mag-ipon malalim  gumastos  mababaw
nakaraan suwerte  hinaharap   malas
manalo natural  matalo  artipisyal
loob matalim  labas  mapurol
ayusin buhay  sirain   patay
maaga tulak  huli  hila 
harap maayos  likod  magulo
ihagis manalo  saluhin  matalo
malakas sobra  mahina  kulang
itim matangkad  puti  pandak
maaraw tulak  maulan  hila 
malaki palagi  maliit  bihira
ayusin malapot  sirain   malabnaw
babae maaga  lalaki   huli
nakaraan ngiti  hinaharap   simangot
akyat baguhan  baba   beterano
ibigay mabilis  tanggapin  mabagal
malinaw tulak  malabo clear  hila 
marami pagsilang  iilan  pagkamatay
malinaw manalo  malabo clear  matalo
buo ikabit  kulang  ihiwalay
ligtas malapit  mapanganib  malayo
malawak puno  makitid  walang
hawakan mahal  bitawan  mura expensive
palagi suwerte  bihira  malas
malapot matangkad  malabnaw  pandak
itago takot  ipakita  matapang
ihagis mabigat  saluhin  magaan
buhay magkapareho  patay  magkaiba
abante mabilis  atras   mabagal
ito matagal  iyan  maigsi
natural sariwa  artipisyal  bulok
malinis masikip  marumi  maluwag
mahirap makapal  madali  manipis
mabilis malalim  mabagal  mababaw
maayos pagsilang  magulo  pagkamatay
mahiyain mapagbigay  agresibo  makasarili
kongkreto malaki  basal  maliit
harap tulak  likod  hila 
langit puno  lupa  walang
itago malawak  ipakita  makitid
kanan tama  kaliwa  mali
abante sariwa  atras   bulok
mag-ipon una  gumastos  huli
itago magtagumpay  ipakita  mabig
maayos marami  magulo  iilan
kanan takot  kaliwa  matapang
maganda posible  pangit  imposible
langit sobra  lupa  kulang
malawak masipag  makitid  tamad
gutom malawak  busog  makitid
ilalim mabigat  ibabaw  magaan
gutom ngiti  busog  simangot
itim panalo  puti  talo
babae palagi  lalaki   bihira
dumating makinis  umalis  magaspang
mabigat masikip  magaan  maluwag
bata malakas  matanda   mahina
ilalim ngiti  ibabaw  simangot
babae magtagumpay  lalaki   mabig
ngiti tunay  simangot  peke
maayos masipag  magulo  tamad
buo malambot  kulang  matigas
malalim natural  mababaw  artipisyal
kaibigan malapit  kaaway  malayo
gutom ilalim  busog  ibabaw
magkapareho tulak  magkaiba  hila 
loob malaki  labas  maliit
baguhan tunay  beterano  peke
abante bukas  atras   sarado
akyat matangkad  baba abante atras   pandak
magtiwala natural  mag-alinlangan  artipisyal
mataba tulak  payat  hila 
harap mataba  likod  payat
kongkreto sariwa  basal  bulok
baguhan nakaraan  beterano  hinaharap 
araw ilalim  gabi   ibabaw
maganda nakaraan  pangit  hinaharap 
lahat malawak  wala  makitid
matagal umpisa  maigsi  wakas
malapit umpisa  malayo  wakas
loob mabilis  labas  mabagal
hawakan umpisa  bitawan  wakas
babae malapot  lalaki   malabnaw
baguhan sariwa  beterano  bulok
baguhan bakante  beterano  okupado
mabilis malakas  mabagal  mahina
malaki magkapareho  maliit  magkaiba
araw malapit  gabi   malayo
harap mahiyain  likod  agresibo
gutom mahal  busog  mura expensive
ito masikip  iyan  maluwag
kaibigan ligtas  kaaway  mapanganib
maliwanag natural  madilim  artipisyal
langit maliwanag  lupa  madilim
masaya tandaan  malungkot  kalimutan
mataba una  payat  huli
loob malinis  labas  marumi
magalang mataas  bastos  mababa
ligtas simple  mapanganib  komplikado
araw babae  gabi   lalaki 
ikabit magtagumpay  ihiwalay  mabig
mabuti masikip  masama  maluwag
gutom una  busog  huli
ihagis pagsilang  saluhin  pagkamatay
ito tunay  iyan  peke
maaga tunay  huli  peke
malambot tunay  matigas  peke
akyat mayaman  baba abante atras   mahirap
loob matangkad  labas  pandak
dito mapagbigay  diyan  makasarili
ibigay mainit  tanggapin  malamig
bata maganda  matanda   pangit
mainit sobra  malamig  kulang
mabangis malapit  maamo  malayo
magalang malalim  bastos  mababaw
makapal matangkad  manipis  pandak
malaki sobra  maliit  kulang
mabuti malakas  masama  mahina
buhay mahiyain  patay  agresibo
malakas malinaw  mahina  malabo clear
baguhan mataba  beterano  payat
ibigay pagsilang  tanggapin  pagkamatay
baguhan makinis  beterano  magaspang
ibigay malapot  tanggapin  malabnaw
bago tanong  luma   sagot
hulihin mataas  pakawalan  mababa
ngiti tanong  simangot  sagot
mabigat magtiwala  magaan  mag-alinlangan
itigil mabuti  ituloy   masama
magtiwala matalim  mag-alinlangan  mapurol
mahiyain malambot  agresibo  matigas
gutom mataas  busog  mababa
makinis malapot  magaspang  malabnaw
ihagis tanong  saluhin  sagot
lahat mahal  wala  mura expensive
lahat maliwanag  wala  madilim
hulihin takot  pakawalan  matapang
lahat matagal  wala  maigsi
ito nakaraan  iyan  hinaharap 
malakas malapot  mahina  malabnaw
ibigay suwerte  tanggapin  malas
maaga nakaraan  huli  hinaharap 
maaraw matagal  maulan  maigsi
mainit una  malamig  huli
mainit palagi  malamig  bihira
mainit takot  malamig  matapang
bata nakaraan  matanda   hinaharap 
bakante matangkad  okupado  pandak
malapot sariwa  malabnaw  bulok
matangkad magkapareho  pandak  magkaiba
pagsilang sobra  pagkamatay  kulang
itim kanan  puti  kaliwa
baguhan suwerte  beterano  malas
maayos malawak  magulo  makitid
ilalim tama  ibabaw  mali
hinog mataas  hilaw  mababa
abante ibigay  atras   tanggapin
itigil marami  ituloy   iilan
basa masipag  tuyo   tamad
makapal tulog  manipis  gising 
mabilis magtiwala  mabagal  mag-alinlangan
lahat malapit  wala  malayo
magtagumpay palagi  mabig  bihira
makapal simple  manipis  komplikado
abante tulog  atras   gising 
baguhan malakas  beterano  mahina
magtiwala matangkad  mag-alinlangan  pandak
araw hinog  gabi   hilaw
bata mabilis  matanda   mabagal
malapit malinis  malayo  marumi
maliwanag mapagbigay  madilim  makasarili
buhay ikabit  patay  ihiwalay
ihagis malapot  saluhin  malabnaw
loob masaya  labas  malungkot
ligtas sariwa  mapanganib  bulok
mahal natural  mura expensive  artipisyal
mabangis nakaraan  maamo  hinaharap 
kanan simple  kaliwa  komplikado
ihagis malawak  saluhin  makitid
bakante nakaraan  okupado  hinaharap 
akyat maayos  baba   magulo
malinaw marami  malabo clear  iilan
bata mayaman  matanda   mahirap
kanan panalo  kaliwa  talo
ito tunay  iyan  peke
gutom natural  busog  artipisyal
mataba nakaraan  payat  hinaharap 
mahiyain malalim  agresibo  mababaw
basa langit  tuyo   lupa
langit maaga  lupa  huli
bukas buo  sarado  kulang
harap malapit  likod  malayo
itago mayaman  ipakita  mahirap
mabangis umpisa  maamo  wakas
abante mahiyain  atras   agresibo
buhay malinaw  patay  malabo clear
abante magalang  atras   bastos
bago loob  luma   labas
buhay tandaan  patay  kalimutan
maaraw mabigat  maulan  magaan
abante ligtas  atras   mapanganib
itim langit  puti  lupa
bago mataas  luma   mababa
mahal pagsilang  mura expensive  pagkamatay
mataba matagal  payat  maigsi
gutom mapagbigay  busog  makasarili
kanan kongkreto  kaliwa  basal
dumating tulak  umalis  hila 
akyat ayusin  baba abante atras   sirain 
baguhan itim  beterano  puti
ibigay mapagbigay  tanggapin  makasarili
babae tanong  lalaki   sagot
mabilis matangkad  mabagal  pandak
baguhan maaraw  beterano  maulan
malapot mataba  malabnaw  payat
kongkreto malakas  basal  mahina
mahal nakaraan  mura expensive  hinaharap 
bata magalang  matanda   bastos
makapal matagal  manipis  maigsi
maganda masikip  pangit  maluwag
loob malawak  labas  makitid
malaki una  maliit  huli
malinaw masaya  malabo clear  malungkot
malapot pagsilang  malabnaw  pagkamatay
lahat mayaman  wala  mahirap
bakante ngiti  okupado  simangot
malaki sariwa  maliit  bulok
ilalim masaya  ibabaw  malungkot
langit nakaraan  lupa  hinaharap 
makinis matagal  magaspang  maigsi
hulihin natural  pakawalan  artipisyal
bago una  luma   huli
marami masikip  iilan  maluwag
dumating gutom  umalis  busog
buo mabigat  kulang  magaan
magalang marami  bastos  iilan
lahat tulak  wala  hila 
ayusin ligtas  sirain   mapanganib
mainit marami  malamig  iilan
mahaba tulog  maikli  gising 
malawak sariwa  makitid  bulok
sobra tama  kulang  mali
mabigat una  magaan  huli
bago matangkad  luma   pandak
buhay mahirap  patay  madali
ligtas magalang  mapanganib  bastos
abante loob  atras   labas
matagal suwerte  maigsi  malas
buhay kanan  patay  kaliwa
mataba matangkad  payat  pandak
bata bukas  matanda   sarado
basa malawak  tuyo   makitid
buo makinis  kulang  magaspang
harap ito  likod  iyan
makinis sariwa  magaspang  bulok
makinis natural  magaspang  artipisyal
mainit tulak  malamig  hila 
ligtas loob  mapanganib  labas
akyat magalang  baba abante atras   bastos
itim kongkreto  puti  basal
masikip mataas  maluwag  mababa
abante akyat  atras   baba abante atras 
marami pagsilang  iilan  pagkamatay
posible suwerte  imposible  malas
kanan tulak  kaliwa  hila 
itigil matangkad  ituloy   pandak
mabangis magtiwala  maamo  mag-alinlangan
hulihin ngiti  pakawalan  simangot
maganda tanong  pangit  sagot
magtiwala posible  mag-alinlangan  imposible
baguhan magtagumpay  beterano  mabig
bago itim  luma   puti
malapit tulak  malayo  hila 
hawakan simple  bitawan  komplikado
ihagis panalo  saluhin  talo
makapal umpisa  manipis  wakas
magalang panalo  bastos  talo
kaibigan tunay  kaaway  peke
harap lahat  likod  wala
babae tandaan  lalaki   kalimutan
masipag sobra  tamad  kulang
malakas posible  mahina  imposible
maganda panalo  pangit  talo
mag-ipon malambot  gumastos  matigas
mabigat puno  magaan  walang
hawakan itim  bitawan  puti
bakante magkapareho  okupado  magkaiba
bukas matagal  sarado  maigsi
akyat hinog  baba   hilaw
bukas ibigay  sarado  tanggapin
loob malambot  labas  matigas
mataba nakaraan  payat  hinaharap 
ayusin takot  sirain   matapang
mabangis mabilis  maamo  mabagal
hawakan tunay  bitawan  peke
kaibigan ligtas  kaaway  mapanganib
mainit pagsilang  malamig  pagkamatay
basa tanong  tuyo   sagot
natural tanong  artipisyal  sagot
masipag simple  tamad  komplikado
babae bata  lalaki   matanda 
marami tulog  iilan  gising 
ibigay matalim  tanggapin  mapurol
mahaba mayaman  maikli  mahirap
manalo masaya  matalo  malungkot
basa kongkreto  tuyo   basal
mabigat ngiti  magaan  simangot
sariwa takot  bulok  matapang
dito magalang  diyan  bastos
mag-ipon tulog  gumastos  gising 
mahirap tulog  madali  gising 
akyat magalang  baba   bastos
harap hinog  likod  hilaw
maaraw matalim  maulan  mapurol
dito suwerte  diyan  malas
maingay mataas  tahimik  mababa
itago kongkreto  ipakita  basal
kaibigan maganda  kaaway  pangit
mahaba umpisa  maikli  wakas
ito marami  iyan  iilan
itim tulak  puti  hila 
dumating tulak  umalis  hila 
gutom malinis  busog  marumi
itago mahiyain  ipakita  agresibo
buhay matangkad  patay  pandak
bata dumating  matanda   umalis
maaga tandaan  huli  kalimutan
mabigat malinis  magaan  marumi
ihagis simple  saluhin  komplikado
akyat maingay  baba abante atras   tahimik
masikip matalim  maluwag  mapurol
mahirap matagal  madali  maigsi
loob mabuti  labas  masama
maganda tulog  pangit  gising 
makinis simple  magaspang  komplikado
araw malinaw  gabi   malabo clear
loob maaraw  labas  maulan
pagsilang puno  pagkamatay  walang
magtiwala simple  mag-alinlangan  komplikado
ligtas puno  mapanganib  walang
araw mainit  gabi   malamig
hulihin manalo  pakawalan  matalo
maaraw malapit  maulan  malayo
bago mapagbigay  luma   makasarili
kongkreto natural  basal  artipisyal
maganda matangkad  pangit  pandak
matalim tama  mapurol  mali
masipag tanong  tamad  sagot
mabangis masikip  maamo  maluwag
magkapareho umpisa  magkaiba  wakas
maayos tama  magulo  mali
maaraw panalo  maulan  talo
abante mahal  atras   mura expensive
masikip tandaan  maluwag  kalimutan
magtagumpay matalim  mabig  mapurol
maingay magkapareho  tahimik  magkaiba
ayusin maliwanag  sirain   madilim
mag-ipon tunay  gumastos  peke
kanan mahal  kaliwa  mura expensive
loob sariwa  labas  bulok
masaya mataas  malungkot  mababa
ito nakaraan  iyan  hinaharap 
loob sobra  labas  kulang
malapit tanong  malayo  sagot
hawakan mabigat  bitawan  magaan
dito itago  diyan  ipakita
gutom simple  busog  komplikado
malawak takot  makitid  matapang
maingay masipag  tahimik  tamad
mataas tanong  mababa  sagot
mahirap mataas  madali  mababa
bukas ihagis  sarado  saluhin
bago ito  luma   iyan
malapit tulog  malayo  gising 
babae malakas  lalaki   mahina
loob malinaw  labas  malabo clear
basa masipag  tuyo   tamad
maliwanag tunay  madilim  peke
basa itigil  tuyo   ituloy 
itigil magtiwala  ituloy   mag-alinlangan
akyat pagsilang  baba abante atras   pagkamatay
itigil mag-ipon  ituloy   gumastos
mabilis magkapareho  mabagal  magkaiba
buo magtagumpay  kulang  mabig
ibigay palagi  tanggapin  bihira
maliwanag mataba  madilim  payat
bakante tanong  okupado  sagot
gutom sobra  busog  kulang
ikabit malalim  ihiwalay  mababaw
kanan loob  kaliwa  labas
abante malinaw  atras   malabo clear
mahal natural  mura expensive  artipisyal
maaraw mainit  maulan  malamig
maaga mayaman  huli  mahirap
bata magkapareho  matanda   magkaiba
mahaba sariwa  maikli  bulok
bata mahal  matanda   mura expensive
malaki masikip  maliit  maluwag
baguhan ikabit  beterano  ihiwalay
dumating maingay  umalis  tahimik
bago makinis  luma   magaspang
dumating maganda  umalis  pangit
bakante lahat  okupado  wala
hinog ilalim  hilaw  ibabaw
maliwanag masaya  madilim  malungkot
lahat malaki  wala  maliit
palagi posible  bihira  imposible
pagsilang tunay  pagkamatay  peke
mag-ipon magkapareho  gumastos  magkaiba
maingay matagal  tahimik  maigsi
simple tanong  komplikado  sagot
ikabit magtagumpay  ihiwalay  mabig
langit mataas  lupa  mababa
buo sariwa  kulang  bulok
ayusin bago  sirain   luma 
kanan maayos  kaliwa  magulo
abante malinaw  atras   malabo clear
bukas nakaraan  sarado  hinaharap 
malinis una  marumi  huli
kanan masaya  kaliwa  malungkot
magtagumpay posible  mabig  imposible
bakante sariwa  okupado  bulok
bukas tanong  sarado  sagot
pagsilang tulog  pagkamatay  gising 
harap posible  likod  imposible
ilalim panalo  ibabaw  talo
mabuti makinis  masama  magaspang
ikabit maingay  ihiwalay  tahimik
babae itago  lalaki   ipakita
matangkad pagsilang  pandak  pagkamatay
gutom manalo  busog  matalo
akyat bago  baba abante atras   luma 
mataba posible  payat  imposible
hawakan maliwanag  bitawan  madilim
masaya nakaraan  malungkot  hinaharap 
buhay natural  patay  artipisyal
malinis nakaraan  marumi  hinaharap 
gutom kongkreto  busog  basal
akyat mahirap  baba abante atras   madali
magalang tanong  bastos  sagot
malalim manalo  mababaw  matalo
bakante malapot  okupado  malabnaw
marami matagal  iilan  maigsi
ito magkapareho  iyan  magkaiba
baguhan mayaman  beterano  mahirap
magtagumpay natural  mabig  artipisyal
mabuti masaya  masama  malungkot
hulihin kanan  pakawalan  kaliwa
gutom kaibigan  busog  kaaway
bukas makapal  sarado  manipis
maaraw maayos  maulan  magulo
malakas masaya  mahina  malungkot
ibigay matalim  tanggapin  mapurol
malapit posible  malayo  imposible
buhay palagi  patay  bihira
maingay mainit  tahimik  malamig
malakas mayaman  mahina  mahirap
maaga pagsilang  huli  pagkamatay
mayaman panalo  mahirap  talo
malakas tanong  mahina  sagot
mabuti mahal  masama  mura expensive
buhay bukas  patay  sarado
akyat ihagis  baba   saluhin
malapot maliwanag  malabnaw  madilim
magtagumpay makinis  mabig  magaspang
bakante malambot  okupado  matigas
maganda pagsilang  pangit  pagkamatay
mabigat simple  magaan  komplikado
basa malinis  tuyo   marumi
makapal makinis  manipis  magaspang
buo malapit  kulang  malayo
bukas makinis  sarado  magaspang
akyat buo  baba abante atras   kulang
itim maganda  puti  pangit
itim ito  puti  iyan
maaga mataba  huli  payat
mahal tulak  mura expensive  hila 
maayos sariwa  magulo  bulok
lahat mabigat  wala  magaan
babae ngiti  lalaki   simangot
maaga magalang  huli  bastos
maliwanag palagi  madilim  bihira
akyat mainit  baba   malamig
mainit ngiti  malamig  simangot
kanan sobra  kaliwa  kulang
malawak tanong  makitid  sagot
hawakan sariwa  bitawan  bulok
babae mabigat  lalaki   magaan
malaki una  maliit  huli
itago mabilis  ipakita  mabagal
loob mag-ipon  labas  gumastos
posible mataas  imposible  mababa
malakas sariwa  mahina  bulok
nakaraan tulog  hinaharap   gising 
mainit maliwanag  malamig  madilim
abante puno  atras   walang
hulihin maganda  pakawalan  pangit
malinaw malinis  malabo clear  marumi
nakaraan magkapareho  hinaharap   magkaiba
ayusin manalo  sirain   matalo
abante pagsilang  atras   pagkamatay
dito malaki  diyan  maliit
magalang ngiti  bastos  simangot
mahirap palagi  madali  bihira
bakante mahirap  okupado  madali
bakante marami  okupado  iilan
marami pagsilang  iilan  pagkamatay
harap mabuti  likod  masama
matangkad tama  pandak  mali
bakante magtagumpay  okupado  mabig
malapot simple  malabnaw  komplikado
mahirap mataas  madali  mababa
harap masikip  likod  maluwag
mabilis marami  mabagal  iilan
maayos malinaw  magulo  malabo clear
hawakan pagsilang  bitawan  pagkamatay
bakante matalim  okupado  mapurol
malakas mataas  mahina  mababa
mahiyain malaki  agresibo  maliit
dumating tulog  umalis  gising 
mahirap maliwanag  madali  madilim
ito malambot  iyan  matigas
loob mag-ipon  labas  gumastos
akyat malaki  baba   maliit
abante mahaba  atras   maikli
gutom maliwanag  busog  madilim
malapot puno  malabnaw  walang
harap malaki  likod  maliit
mapagbigay panalo  makasarili  talo
mataba mayaman  payat  mahirap
hinog mabilis  hilaw  mabagal
bukas mahirap  sarado  madali
maaraw malawak  maulan  makitid
mag-ipon magtiwala  gumastos  mag-alinlangan
ayusin tunay  sirain   peke
basa mataba  tuyo   payat
baguhan tandaan  beterano  kalimutan
ilalim matagal  ibabaw  maigsi
ilalim maliwanag  ibabaw  madilim
ihagis mahiyain  saluhin  agresibo
kongkreto puno  basal  walang
malinaw sariwa  malabo clear  bulok
bago suwerte  luma   malas
makinis malawak  magaspang  makitid
malalim natural  mababaw  artipisyal
ibigay sariwa  tanggapin  bulok
abante bukas  atras   sarado
mabuti matangkad  masama  pandak
hawakan puno  bitawan  walang
mabuti palagi  masama  bihira
masipag umpisa  tamad  wakas
malawak malinis  makitid  marumi
baguhan harap  beterano  likod
bakante mabigat  okupado  magaan
mataba magkapareho  payat  magkaiba
buo takot  kulang  matapang
buhay masikip  patay  maluwag
kanan pagsilang  kaliwa  pagkamatay
buhay magtiwala  patay  mag-alinlangan
dito lahat  diyan  wala
masaya magkapareho  malungkot  magkaiba
kongkreto sobra  basal  kulang
maganda mataas  pangit  mababa
bata magalang  matanda   bastos
dumating mabuti  umalis  masama
mahirap mapagbigay  madali  makasarili
akyat maaga  baba   huli
hulihin mahaba  pakawalan  maikli
araw harap  gabi   likod
malambot mataas  matigas  mababa
mayaman posible  mahirap  imposible
masikip matangkad  maluwag  pandak
baguhan maayos  beterano  magulo
hinog mahal  hilaw  mura expensive
makapal pagsilang  manipis  pagkamatay
mahaba malinaw  maikli  malabo clear
mabilis sariwa  mabagal  bulok
