liham matipid  sulat  maimot
dulo madalas  hangganan  malimit
magisip-isip pasikut-sikot  magmuni-muni  paliguy-ligoy
serbisyo wika  paglilingkod  lengguwahe
kalihim tirahan  sekretarya  tahanan
bukod-tangi sakop  naiiba  saklaw
pursiyento wakas  bahagdan  katapusan
lihim pursiyento  sikreto  bahagdan
pangulo simot  presidente  said
gayahin tirahan  tularan  tahanan
matamo pumunta  makamit  tumungo
away mayabang  laban  hambog
bahagi bilanggo  parte  preso
lakbay magusot  biyahe  malukot
saysay tiyak  kabuluhan  sigurado
hanapbuhay labag  trabaho  ilegal
serbisyo sundin  paglilingkod  tumalima
silbi tunay  gamit  totoo
magastos nakatago  magugol  nakakubli
liham umiwas  sulat  umilag
gusto ibig sidhi  hilig  tindi
landas madalas  daan  malimit
bihira palayaw  madalang  tawag
iboto pumunta  ihalal  tumungo
bintang malinaw  paratang  maliwanag
kasali makintab  kalahok  makinang
mag-utos tapang  mag-atas  lakas-loob
tapang tulong  lakas-loob  suporta
angkop bukod-tangi  akma  naiiba
tapang titik  lakas-loob  letra
hinuli magmadali  dinakip  mag-apura
maawain mabuti  mahabagin  mainam
kapos taksil  kulang  traidor
asal gaod  ugali  sagwan
damdamin kalbo  saloobin  panot
dami masipag  bilang  matiyaga
gusto ibig paligsahan  hilig  timpalak
berde malubha  luntian  malala
maliit sidhi  munti  tindi
dahilan lunas  sanhi  remedyo
pulo sagot  isla  tugon
pirma tibok  lagda  pintig
angal bandila  reklamo  watawat
bagyo problema  unos  suliranin
sobra titik  labis  letra
pasikut-sikot sawi  paliguy-ligoy  bigo
suntok tapang  sapok  lakas-loob
talaan umiwas  listahan  umilag
sundin uri  tumalima  klase
hiram kamukha  utang  kahawig
tamad tapang  batugan  lakas-loob
sakay sigaw  lulan  hiyaw
anyo malubha  itsura  malala
sagisag tuwa  simbolo  galak
pumutok sandata  sumabog  armas
gobyerno palayaw  pamahalaan  tawag
palingun-lingon pamilya  palinga-linga  mag-anak
bigat tala  timbang  bituin
palingun-lingon premyo  palinga-linga  gantimpala
saysay tulong  kabuluhan  suporta
basahan dahan-dahan  trapo  hinay-hinay
sang-ayon tunay  pabor  totoo
mananahi uri  modista  klase
magastos sinasaad  magugol  sinasabi
likas makata  natural  poeta
lakbay lunas  biyahe  remedyo
balat-sibuyas bantog  maramdamin  tanyag
dilat pirma  mulat  lagda
makintab pumunta  makinang  tumungo
lugar titik  pook  letra
bunga sundin  resulta  tumalima
asul matalim  bughaw  matalas
masarap tirahan  malinamnam  tahanan
matalim paligsahan  matalas  timpalak
magusot matagal  malukot  malaon
bihira dami  madalang  bilang
kasabay puhunan  kasama  kapital
malinaw sandata  maliwanag  armas
baliktad wakas  tiwarik  katapusan
kamukha makitid  kahawig  makipot
simot wakas  said  katapusan
magusot sobra  malukot  labis
serbisyo tulong  paglilingkod  suporta
bunga pursiyento  resulta  bahagdan
madalas magmadali  malimit  mag-apura
laki paligsahan  sukat  timpalak
mahigpit saranggola  istrikto  guryon
angkop magulat  akma  mabigla
maawain titik  mahabagin  letra
tapang ulam  lakas-loob  putahe
gitna matamo  sentro  makamit
magmadali uri  mag-apura  klase
hinuli kalihim  dinakip  sekretarya
aralin prutas  leksiyon  bungang-kahoy
berde iboto  luntian  ihalal
magisip-isip pumunta  magmuni-muni  tumungo
kadamay presko  kasangkot  maaliwalas
gumaling palengke  maghilom  pamilihan
makintab pakiusap  makinang  samo
malakas pangulo  matibay  presidente
kaakit-akit saysay  maalindog  kabuluhan
away hanapbuhay  laban  trabaho
saksi tuwina  testigo  lagi
dami makintab  bilang  makinang
bunga talaan  resulta  listahan
mananahi wika  modista  lengguwahe
hiram sakay  utang  lulan
sidhi tulong  tindi  suporta
haka tama  hinala  tumpak
simot tuwa  said  galak
matalim palingun-lingon  matalas  palinga-linga
hanapbuhay makintab  trabaho  makinang
aksidente puwersa  sakuna  lakas
sobra umiwas  labis  umilag
kapos landas  kulang  daan
bintang kalihim  paratang  sekretarya
gayahin landas  tularan  daan
saksi tamad  testigo  batugan
bilanggo sakay  preso  lulan
hurno serbisyo  pugon  paglilingkod
magkagalit tirahan  magkaaway  tahanan
suntok tapang  sapok  lakas-loob
magkagalit matipid  magkaaway  maimot
basahan bisita  trapo  panauhin
opisina prutas  tanggapan  bungang-kahoy
lunas sagot  remedyo  tugon
giba pag-ibig  wasak  pagmamahal
edad mabilis  gulang  matulin
braso wika  bisig  lengguwahe
dekorasyon puhunan  palamuti  kapital
dulo pasikut-sikot  hangganan  paliguy-ligoy
asul tirahan  bughaw  tahanan
kaakit-akit paningin  maalindog  pananaw
angal bata  reklamo  musmos
magmukmok tunay  magmaktol  totoo
bagyo palengke  unos  pamilihan
gitna malamig  sentro  maginaw
mahigpit umako  istrikto  umamin
mahigpit matapang  istrikto  magiting
mapalad pila  masuwerte  hanay
labag suweldo  ilegal  sahod
malinaw ulam  maliwanag  putahe
labag puhunan  ilegal  kapital
sagisag suweldo  simbolo  sahod
bukod-tangi problema  naiiba  suliranin
katas tirahan  dagta  tahanan
saksi wika  testigo  lengguwahe
pantalon tulong  salawal  suporta
libingan maaari  sementeryo  puwede
mabuntis magtiis  magdalang-tao  magdusa
bisita matamo  panauhin  makamit
matamo paaralan  makamit  eskuwelahan
dasal maaari  dalangin  puwede
mabaho malinaw  maalingasaw  maliwanag
bihira butil  madalang  buto
malinaw sobra  maliwanag  labis
pumutok tamad  sumabog  batugan
tuwina ulam  lagi  putahe
likas malamig  natural  maginaw
magastos wika  magugol  lengguwahe
lansangan mahalaga  kalye  importante
bunga magastos  resulta  magugol
gaod pamaypay  sagwan  abaniko
makata titik  poeta  letra
dekorasyon puwersa  palamuti  lakas
kaibigan simot  katoto  said
kalbo lunas  panot  remedyo
bahala mabilis  mananagot  matulin
bigat magisip-isip  timbang  magmuni-muni
lakbay suweldo  biyahe  sahod
sakop umiwas  saklaw  umilag
bata dami  musmos  bilang
sagisag tibok  simbolo  pintig
edad naloko  gulang  nalinlang
lakbay matipid  biyahe  maimot
maawain mapagbigay  mahabagin  bukas-palad
pakiusap pangarap  samo  mithi
makintab wakas  makinang  katapusan
maawain uri  mahabagin  klase
mabaho sanay  maalingasaw  bihasa
matagal sumpa  malaon  panata
away lungkot  laban  lumbay
pamilya sandata  mag-anak  armas
butil saksi  buto  testigo
mabilis makintab  matulin  makinang
sakay suwail  lulan  sutil
kaibigan maalaga  katoto  maaruga
magduda simot  mag-alinlangan  said
boses talaan  tinig  listahan
magkalaban matalim  magkatunggali  matalas
madalas magkalaban  malimit  magkatunggali
bintang tuwa  paratang  galak
alam malamig  batid  maginaw
dilat mabuntis  mulat  magdalang-tao
haka pumalit  hinala  humalili
bihira paaralan  madalang  eskuwelahan
giba landas  wasak  daan
angkop dekorasyon  akma  palamuti
puhunan sandata  kapital  armas
hardin naloko  halamanan  nalinlang
pulo sidhi  isla  tindi
kuwento saysay  salaysay  kabuluhan
maaari opisina  puwede  tanggapan
silbi wakas  gamit  katapusan
balat-sibuyas labag  maramdamin  ilegal
baliktad lansangan  tiwarik  kalye
pulo tala  isla  bituin
labag mag-utos  ilegal  mag-atas
aralin sagot  leksiyon  tugon
mabuti malinaw  mainam  maliwanag
mayabang paningin  hambog  pananaw
alaala upuan  gunita  silya
boses landas  tinig  daan
nakaraan pila  nakalipas  hanay
gumaling lungkot  maghilom  lumbay
maliit wakas  munti  katapusan
bulok gaod  panis  sagwan
buod matipid  lagom  maimot
huwaran maliit  modelo  munti
berde tadhana  luntian  kapalaran
pamilya sundin  mag-anak  tumalima
angal problema  reklamo  suliranin
batayan harang  basehan  hadlang
deretso maalaga  tuwid  maaruga
magmadali saksi  mag-apura  testigo
magkalaban magusot  magkatunggali  malukot
nakaraan tulong  nakalipas  suporta
sagot sinasaad  tugon  sinasabi
taksil tibok  traidor  pintig
paligsahan pamilya  timpalak  mag-anak
boses sagot  tinig  tugon
bata malamig  musmos  maginaw
sumpa sundin  panata  tumalima
premyo tuwa  gantimpala  galak
pantalon sawi  salawal  bigo
pursiyento sagisag  bahagdan  simbolo
malakas opisina  matibay  tanggapan
masarap matapang  malinamnam  magiting
digmaan magmadali  gera  mag-apura
makata sundin  poeta  tumalima
aralin handog  leksiyon  alay
landas paligsahan  daan  timpalak
deretso tamad  tuwid  batugan
magtira paligsahan  magtabi  timpalak
magtira pangulo  magtabi  presidente
umako wakas  umamin  katapusan
serbisyo sigaw  paglilingkod  hiyaw
presko sigaw  maaliwalas  hiyaw
malinaw pursiyento  maliwanag  bahagdan
hanapbuhay magkasinggulang  trabaho  magkasintanda
labag magmadali  ilegal  mag-apura
balat-sibuyas tama  maramdamin  tumpak
madalas tibok  malimit  pintig
edad taksil  gulang  traidor
magkalaban saksi  magkatunggali  testigo
masarap paligsahan  malinamnam  timpalak
grupo mahigpit  pangkat  istrikto
sundin tapang  tumalima  lakas-loob
hiram pursiyento  utang  bahagdan
karaniwan paningin  ordinaryo  pananaw
tunay wakas  totoo  katapusan
harang puhunan  hadlang  kapital
kriminal mayabang  salarin  hambog
tala wakas  bituin  katapusan
tibok titik  pintig  letra
aralin paligsahan  leksiyon  timpalak
gaod kriminal  sagwan  salarin
lungkot pursiyento  lumbay  bahagdan
bahagi matagal  parte  malaon
landas plato  daan  pinggan
bukod-tangi masarap  naiiba  malinamnam
kasabay simula  kasama  umpisa
sakop suntok  saklaw  sapok
dekorasyon saksi  palamuti  testigo
bantog harang  tanyag  hadlang
kalihim pumunta  sekretarya  tumungo
mapalad pumunta  masuwerte  tumungo
hurno opisina  pugon  tanggapan
problema prutas  suliranin  bungang-kahoy
pantalon wika  salawal  lengguwahe
tirahan upuan  tahanan  silya
hurno kasabay  pugon  kasama
away magisip-isip  laban  magmuni-muni
gobyerno palingun-lingon  pamahalaan  palinga-linga
magkalaban magmukmok  magkatunggali  magmaktol
hinuli makintab  dinakip  makinang
magusot sanay  malukot  bihasa
gayahin huwaran  tularan  modelo
landas magmadali  daan  mag-apura
premyo wika  gantimpala  lengguwahe
bandila hinuli  watawat  dinakip
kama talaan  higaan  listahan
hampas libingan  palo  sementeryo
suntok uri  sapok  klase
likha silbi  gawa  gamit
dala sandata  hatid  armas
anyaya boses  imbita  tinig
paaralan tunay  eskuwelahan  totoo
kalbo wika  panot  lengguwahe
lakbay sidhi  biyahe  tindi
tamad ulam  batugan  putahe
hatol magmadali  husga  mag-apura
likha upuan  gawa  silya
sidhi simot  tindi  said
gayahin karaniwan  tularan  ordinaryo
mayabang pumunta  hambog  tumungo
tibok wika  pintig  lengguwahe
pumunta sigaw  tumungo  hiyaw
gramatika palengke  balarila  pamilihan
puhunan tamad  kapital  batugan
kamukha umiwas  kahawig  umilag
pamaypay sang-ayon  abaniko  pabor
hugis magisip-isip  korte  magmuni-muni
matamo presko  makamit  maaliwalas
kalbo pirma  panot  lagda
magtira magulat  magtabi  mabigla
haka tunay  hinala  totoo
matapang palayaw  magiting  tawag
asul batayan  bughaw  basehan
talaan titik  listahan  letra
kalihim tibok  sekretarya  pintig
bisita mag-utos  panauhin  mag-atas
kadamay sumpa  kasangkot  panata
talaan tuwa  listahan  galak
dulo libingan  hangganan  sementeryo
sang-ayon umiwas  pabor  umilag
kaakit-akit pumalit  maalindog  humalili
laki sidhi  sukat  tindi
palengke titik  pamilihan  letra
damdamin sakop  saloobin  saklaw
masarap tiyak  malinamnam  sigurado
maliit tala  munti  bituin
kaakit-akit sigaw  maalindog  hiyaw
pursiyento tamad  bahagdan  batugan
aksidente masarap  sakuna  malinamnam
presko ulam  maaliwalas  putahe
masarap puhunan  malinamnam  kapital
magusot suwail  malukot  sutil
handog suwail  alay  sutil
alam magkagalit  batid  magkaaway
pumutok saranggola  sumabog  guryon
matamo puwersa  makamit  lakas
saranggola upuan  guryon  silya
berde lunas  luntian  remedyo
berde matipid  luntian  maimot
lunas tiyak  remedyo  sigurado
dala matamo  hatid  makamit
bahagi paligsahan  parte  timpalak
liham tamad  sulat  batugan
plato tuwina  pinggan  lagi
away puwersa  laban  lakas
bandila basahan  watawat  trapo
kalbo pangarap  panot  mithi
eksperto saksi  dalubhasa  testigo
magmukmok pantalon  magmaktol  salawal
alaala simula  gunita  umpisa
basahan titik  trapo  letra
matamo paaralan  makamit  eskuwelahan
anyaya sagisag  imbita  simbolo
pumutok upuan  sumabog  silya
katarungan serbisyo  hustisya  paglilingkod
tibok umiwas  pintig  umilag
desisyon wakas  pasiya  katapusan
dayuhan kamukha  banyaga  kahawig
magkasinggulang mahalaga  magkasintanda  importante
mahalaga tuwa  importante  galak
alaala matapang  gunita  magiting
mananahi pumutok  modista  sumabog
bagyo bintang  unos  paratang
huwaran mahalaga  modelo  importante
kasabay silbi  kasama  gamit
alapaap premyo  ulap  gantimpala
dulo sigaw  hangganan  hiyaw
away hinuli  basag-ulo  dinakip
pangulo wakas  presidente  katapusan
problema tuwa  suliranin  galak
landas sang-ayon  daan  pabor
mabuti makata  mainam  poeta
braso kalbo  bisig  panot
handog lihim  alay  sikreto
tuwina uri  lagi  klase
matipid naloko  maimot  nalinlang
hanapbuhay kalihim  trabaho  sekretarya
pumutok sinasaad  sumabog  sinasabi
puhunan tala  kapital  bituin
baliktad labag  tiwarik  ilegal
pumunta sakop  tumungo  saklaw
palingun-lingon simula  palinga-linga  umpisa
handog simula  alay  umpisa
talaan titik  listahan  letra
gramatika palingun-lingon  balarila  palinga-linga
kalbo malamig  panot  maginaw
magkasinggulang maliit  magkasintanda  munti
mahalaga pangarap  importante  mithi
mabuntis wika  magdalang-tao  lengguwahe
mapagbigay wika  bukas-palad  lengguwahe
edad matalim  gulang  matalas
away umako  laban  umamin
butil laki  buto  sukat
saksi sigaw  testigo  hiyaw
giba suwail  wasak  sutil
lugar suweldo  pook  sahod
buod eksperto  lagom  dalubhasa
magduda saysay  mag-alinlangan  kabuluhan
harang talaan  hadlang  listahan
bisita likha  panauhin  gawa
puwersa sagisag  lakas  simbolo
mabuti upuan  mainam  silya
anyo prutas  itsura  bungang-kahoy
tibok umako  pintig  umamin
saksi titik  testigo  letra
magkagalit matagal  magkaaway  malaon
plato talaan  pinggan  listahan
duwag mahigpit  bahag-buntot  istrikto
pumalit tadhana  humalili  kapalaran
liham silbi  sulat  gamit
dilat wika  mulat  lengguwahe
libingan pakiusap  sementeryo  samo
matagal sobra  malaon  labis
pasikut-sikot sidhi  paliguy-ligoy  tindi
sang-ayon ulam  pabor  putahe
gitna hinuli  sentro  dinakip
eksperto mabuti  dalubhasa  mainam
tuwina uri  lagi  klase
bandila sigaw  watawat  hiyaw
maaari paligsahan  puwede  timpalak
handog nakatago  alay  nakakubli
puwersa umiwas  lakas  umilag
magmukmok sidhi  magmaktol  tindi
hurno maalaga  pugon  maaruga
maliit pila  munti  hanay
liham lugar  sulat  pook
hangad sagisag  nais  simbolo
masipag serbisyo  matiyaga  paglilingkod
kaakit-akit mapagbigay  maalindog  bukas-palad
pirma umako  lagda  umamin
malinaw tapang  maliwanag  lakas-loob
makitid mapalad  makipot  masuwerte
pamilya sidhi  mag-anak  tindi
malinaw matalim  maliwanag  matalas
lansangan tadhana  kalye  kapalaran
palayaw talaan  tawag  listahan
giba mabilis  wasak  matulin
bulok sidhi  panis  tindi
makintab tala  makinang  bituin
mapagbigay palingun-lingon  bukas-palad  palinga-linga
paligsahan pila  timpalak  hanay
hugis sagisag  korte  simbolo
presko pumutok  maaliwalas  sumabog
magduda umako  mag-alinlangan  umamin
damdamin sumpa  saloobin  panata
matamo pamaypay  makamit  abaniko
matipid umiwas  maimot  umilag
palengke sandata  pamilihan  armas
batayan sumpa  basehan  panata
bulok iboto  panis  ihalal
mananahi presko  modista  maaliwalas
mananahi premyo  modista  gantimpala
sigaw tama  hiyaw  tumpak
bahagi pamilya  parte  mag-anak
hangad tulong  nais  suporta
hurno makata  pugon  poeta
bulok plato  panis  pinggan
tamad tiyak  batugan  sigurado
magkasinggulang opisina  magkasintanda  tanggapan
hinuli pakiusap  dinakip  samo
bata taksil  musmos  traidor
nakatago pumalit  nakakubli  humalili
bahagi matamo  parte  makamit
pursiyento sagot  bahagdan  tugon
pumalit silbi  humalili  gamit
pamaypay pangarap  abaniko  mithi
sakay uri  lulan  klase
grupo laki  pangkat  sukat
mabilis suwail  matulin  sutil
tuwa umako  galak  umamin
dahilan kapos  sanhi  kulang
bukod-tangi tapang  naiiba  lakas-loob
lunas masipag  remedyo  matiyaga
kasabay pangulo  kasama  presidente
pirma pumutok  lagda  sumabog
haka puwersa  hinala  lakas
butil sinasaad  buto  sinasabi
palingun-lingon wika  palinga-linga  lengguwahe
serbisyo talaan  paglilingkod  listahan
hinuli pasikut-sikot  dinakip  paliguy-ligoy
gayahin paligsahan  tularan  timpalak
mabuntis taksil  magdalang-tao  traidor
matagal problema  malaon  suliranin
braso mag-utos  bisig  mag-atas
bihira magtira  madalang  magtabi
deretso maliit  tuwid  munti
mabango tibok  mahalimuyak  pintig
silbi tama  gamit  tumpak
tulong tuwa  suporta  galak
haka laki  hinala  sukat
mabilis pangulo  matulin  presidente
malamig pirma  maginaw  lagda
gumaling taksil  maghilom  traidor
matalim uri  matalas  klase
talaan tirahan  listahan  tahanan
simot sobra  said  labis
berde palingun-lingon  luntian  palinga-linga
huwaran mabuti  modelo  mainam
kriminal maawain  salarin  mahabagin
suwail ulam  sutil  putahe
lansangan puhunan  kalye  kapital
nakaraan pangarap  nakalipas  mithi
dahan-dahan nakaraan  hinay-hinay  nakalipas
magusot pakiusap  malukot  samo
simula tibok  umpisa  pintig
kalihim mag-utos  sekretarya  mag-atas
asal matamo  ugali  makamit
matapang suweldo  magiting  sahod
hugis pulo  korte  isla
maalaga magkalaban  maaruga  magkatunggali
kalihim mabuntis  sekretarya  magdalang-tao
tamad umako  batugan  umamin
suweldo tibok  sahod  pintig
bihira mag-utos  madalang  mag-atas
magmukmok paningin  magmaktol  pananaw
matipid sandata  maimot  armas
problema tamad  suliranin  batugan
kadamay magmukmok  kasangkot  magmaktol
kriminal maaari  salarin  puwede
hampas opisina  palo  tanggapan
paaralan umako  eskuwelahan  umamin
dilat magastos  mulat  magugol
magtira premyo  magtabi  gantimpala
bihira tamad  madalang  batugan
saysay tirahan  kabuluhan  tahanan
makitid suwail  makipot  sutil
haka tamad  hinala  batugan
hanapbuhay huwaran  trabaho  modelo
dala sandata  hatid  armas
makata suntok  poeta  sapok
lansangan prutas  kalye  bungang-kahoy
lungkot madalas  lumbay  malimit
sidhi ulam  tindi  putahe
dekorasyon dilat  palamuti  mulat
laki prutas  sukat  bungang-kahoy
desisyon dulo  pasiya  hangganan
mapalad paaralan  masuwerte  eskuwelahan
magtiis plato  magdusa  pinggan
dilat paaralan  mulat  eskuwelahan
naloko ulam  nalinlang  putahe
hatol sobra  husga  labis
suwail titik  sutil  letra
masipag tama  matiyaga  tumpak
saksi talaan  testigo  listahan
dayuhan haka  banyaga  hinala
angkop bintang  akma  paratang
giba iboto  wasak  ihalal
sinasaad tirahan  sinasabi  tahanan
kriminal mahigpit  salarin  istrikto
ulam upuan  putahe  silya
bisita palengke  panauhin  pamilihan
sakay tuwina  lulan  lagi
mananahi wakas  modista  katapusan
paligsahan sundin  timpalak  tumalima
maawain masipag  mahabagin  matiyaga
gobyerno mahalaga  pamahalaan  importante
hinuli tuwa  dinakip  galak
mahigpit tama  istrikto  tumpak
problema prutas  suliranin  bungang-kahoy
hurno magtira  pugon  magtabi
gaod grupo  sagwan  pangkat
kalihim opisina  sekretarya  tanggapan
dalampasigan suntok  baybayin  sapok
berde plato  luntian  pinggan
lakbay suwail  biyahe  sutil
masarap pasikut-sikot  malinamnam  paliguy-ligoy
simot tadhana  said  kapalaran
magastos paligsahan  magugol  timpalak
dekorasyon karaniwan  palamuti  ordinaryo
mayabang tapang  hambog  lakas-loob
laki maaari  sukat  puwede
gitna magisip-isip  sentro  magmuni-muni
lihim uri  sikreto  klase
magastos tunay  magugol  totoo
palingun-lingon tunay  palinga-linga  totoo
makata pirma  poeta  lagda
hanapbuhay sagisag  trabaho  simbolo
premyo ulam  gantimpala  putahe
liham nakaraan  sulat  nakalipas
tulong ulam  suporta  putahe
hiram presko  utang  maaliwalas
bahagi dalampasigan  parte  baybayin
tuwina ulam  lagi  putahe
mayabang puhunan  hambog  kapital
damdamin dayuhan  saloobin  banyaga
pumutok sidhi  sumabog  tindi
pumalit simot  humalili  said
problema wika  suliranin  lengguwahe
masarap matalim  malinamnam  matalas
hinuli tama  dinakip  tumpak
sagisag sigaw  simbolo  hiyaw
madalas saksi  malimit  testigo
digmaan lansangan  gera  kalye
anyo naloko  itsura  nalinlang
magmukmok pila  magmaktol  hanay
asul lakbay  bughaw  biyahe
gusto ibig katarungan  hilig  hustisya
damdamin prutas  saloobin  bungang-kahoy
nakalilibang problema  kawili-wili  suliranin
makintab saysay  makinang  kabuluhan
butil hurno  buto  pugon
sakop titik  saklaw  letra
sagot saysay  tugon  kabuluhan
duwag mag-utos  bahag-buntot  mag-atas
dami dayuhan  bilang  banyaga
opisina umako  tanggapan  umamin
bukod-tangi pila  naiiba  hanay
kamukha kuwento  kahawig  salaysay
anyaya malubha  imbita  malala
mapalad sanay  masuwerte  bihasa
tamad umako  batugan  umamin
dalampasigan titik  baybayin  letra
malubha simula  malala  umpisa
magulat matamo  mabigla  makamit
pila pumunta  hanay  tumungo
kuwento malinaw  salaysay  maliwanag
sanay sigaw  bihasa  hiyaw
kamukha mabaho  kahawig  maalingasaw
sandata wakas  armas  katapusan
magmukmok nakalilibang  magmaktol  kawili-wili
labag pulo  ilegal  isla
presko sakop  maaliwalas  saklaw
bihira malakas  madalang  matibay
magmadali mag-utos  mag-apura  mag-atas
tiyak upuan  sigurado  silya
saranggola tama  guryon  tumpak
gayahin lunas  tularan  remedyo
kasabay tunay  kasama  totoo
bulok gobyerno  panis  pamahalaan
hiram magulat  utang  mabigla
sang-ayon simot  pabor  said
kaakit-akit magtira  maalindog  magtabi
problema taksil  suliranin  traidor
liham tirahan  sulat  tahanan
sinasaad umako  sinasabi  umamin
kamukha nakatago  kahawig  nakakubli
sakop suwail  saklaw  sutil
anyaya pantalon  imbita  salawal
bukod-tangi pirma  naiiba  lagda
matagal sang-ayon  malaon  pabor
suntok talaan  sapok  listahan
dahan-dahan tala  hinay-hinay  bituin
malamig pamilya  maginaw  mag-anak
opisina pasikut-sikot  tanggapan  paliguy-ligoy
pumunta saksi  tumungo  testigo
sundin tadhana  tumalima  kapalaran
karaniwan madalas  ordinaryo  malimit
pangarap wika  mithi  lengguwahe
angal bilanggo  reklamo  preso
away saksi  laban  testigo
boses karaniwan  tinig  ordinaryo
sakop sinasaad  saklaw  sinasabi
serbisyo tibok  paglilingkod  pintig
mapalad sumpa  masuwerte  panata
lihim pangarap  sikreto  mithi
matapang problema  magiting  suliranin
dayuhan magastos  banyaga  magugol
magusot simula  malukot  umpisa
sundin talaan  tumalima  listahan
mayabang pumunta  hambog  tumungo
saysay umiwas  kabuluhan  umilag
asal makitid  ugali  makipot
magkagalit titik  magkaaway  letra
sang-ayon silbi  pabor  gamit
sang-ayon wika  pabor  lengguwahe
braso pumutok  bisig  sumabog
berde mapagbigay  luntian  bukas-palad
sundin tuwina  tumalima  lagi
premyo sinasaad  gantimpala  sinasabi
tapang umako  lakas-loob  umamin
hanapbuhay libingan  trabaho  sementeryo
bisita kriminal  panauhin  salarin
pursiyento tala  bahagdan  bituin
harang makitid  hadlang  makipot
nakaraan serbisyo  nakalipas  paglilingkod
bukod-tangi uri  naiiba  klase
sobra tala  labis  bituin
dami magastos  bilang  magugol
magulat makitid  mabigla  makipot
kuwento tuwina  salaysay  lagi
bandila desisyon  watawat  pasiya
grupo saranggola  pangkat  guryon
mabuti sakay  mainam  lulan
harang nakaraan  hadlang  nakalipas
matalim pila  matalas  hanay
bihira dasal  madalang  dalangin
pirma tapang  lagda  lakas-loob
magastos pamaypay  magugol  abaniko
mabuti makata  mainam  poeta
hangad opisina  nais  tanggapan
malinaw plato  maliwanag  pinggan
tadhana tiyak  kapalaran  sigurado
lungkot upuan  lumbay  silya
pumutok sakay  sumabog  lulan
lansangan masarap  kalye  malinamnam
hampas titik  palo  letra
sang-ayon tunay  pabor  totoo
huwaran sidhi  modelo  tindi
pumutok tamad  sumabog  batugan
grupo kaibigan  pangkat  katoto
hampas sakay  palo  lulan
makitid mapagbigay  makipot  bukas-palad
matagal talaan  malaon  listahan
laki umako  sukat  umamin
sawi tibok  bigo  pintig
pursiyento tibok  bahagdan  pintig
bahala edad  mananagot  gulang
pantalon sakop  salawal  saklaw
alapaap magmukmok  ulap  magmaktol
magusot pamaypay  malukot  abaniko
masipag matalim  matiyaga  matalas
dalampasigan sakay  baybayin  lulan
puhunan sobra  kapital  labis
malamig sigaw  maginaw  hiyaw
giba hiram  wasak  utang
dahilan magkagalit  sanhi  magkaaway
madalas sagot  malimit  tugon
butil wakas  buto  katapusan
mananahi pumunta  modista  tumungo
bantog opisina  tanyag  tanggapan
malakas pangulo  matibay  presidente
iboto pamaypay  ihalal  abaniko
magkalaban simula  magkatunggali  umpisa
premyo upuan  gantimpala  silya
pantalon pulo  salawal  isla
haka tunay  hinala  totoo
makintab tamad  makinang  batugan
digmaan kasali  gera  kalahok
suwail taksil  sutil  traidor
mananahi pursiyento  modista  bahagdan
likas pulo  natural  isla
mabilis tulong  matulin  suporta
paaralan saksi  eskuwelahan  testigo
sandata sundin  armas  tumalima
hinuli mapagbigay  dinakip  bukas-palad
talaan tamad  listahan  batugan
silbi sundin  gamit  tumalima
bata kamukha  musmos  kahawig
katarungan matagal  hustisya  malaon
mayabang tuwa  hambog  galak
eksperto kapos  dalubhasa  kulang
palengke tala  pamilihan  bituin
butil naloko  buto  nalinlang
mabuti problema  mainam  suliranin
pulo silbi  isla  gamit
bandila tama  watawat  tumpak
kasabay magkagalit  kasama  magkaaway
paaralan wakas  eskuwelahan  katapusan
hiram pakiusap  utang  samo
sakop tuwina  saklaw  lagi
mahalaga makintab  importante  makinang
asul lugar  bughaw  pook
naloko serbisyo  nalinlang  paglilingkod
hanapbuhay mabuti  trabaho  mainam
digmaan hiram  gera  utang
laki maaari  sukat  puwede
bagyo paligsahan  unos  timpalak
kasabay tama  kasama  tumpak
tala tunay  bituin  totoo
digmaan tama  gera  tumpak
pirma plato  lagda  pinggan
tama tirahan  tumpak  tahanan
magtiis sidhi  magdusa  tindi
pila sidhi  hanay  tindi
tibok ulam  pintig  putahe
saysay tibok  kabuluhan  pintig
kaakit-akit maliit  maalindog  munti
dulo madalas  hangganan  malimit
tibok tuwa  pintig  galak
aksidente kasali  sakuna  kalahok
asul nakaraan  bughaw  nakalipas
sakay umiwas  lulan  umilag
landas sidhi  daan  tindi
dami huwaran  bilang  modelo
matapang prutas  magiting  bungang-kahoy
naloko puwersa  nalinlang  lakas
hinuli pangarap  dinakip  mithi
pumutok taksil  sumabog  traidor
maawain magtira  mahabagin  magtabi
gaod gayahin  sagwan  tularan
pantalon saysay  salawal  kabuluhan
magisip-isip magmukmok  magmuni-muni  magmaktol
alam kasabay  batid  kasama
harang ulam  hadlang  putahe
maawain mayabang  mahabagin  hambog
matapang sinasaad  magiting  sinasabi
mabango pumunta  mahalimuyak  tumungo
suntok upuan  sapok  silya
mag-utos maliit  mag-atas  munti
pulo tiyak  isla  sigurado
pumalit saksi  humalili  testigo
makintab talaan  makinang  listahan
basahan maliit  trapo  munti
naloko pumutok  nalinlang  sumabog
makata puhunan  poeta  kapital
sanay tuwa  bihasa  galak
mahalaga titik  importante  letra
kamukha magtiis  kahawig  magdusa
hampas pangulo  palo  presidente
lungkot plato  lumbay  pinggan
mabuntis simot  magdalang-tao  said
pulo talaan  isla  listahan
kamukha mananahi  kahawig  modista
kamukha palingun-lingon  kahawig  palinga-linga
